prioridad,producto,multiunidad,razon_social,establecimientos,tamano,sector,actividad,correo,correo_nominal,telefono,web,colonia,cp
24,01 Dictamen IFS,no,CENTROS ESCOLARES GEU AC,1,11-30,Educación,Escuelas de educación primaria del sector privado,ZCASTILLO@CEGEU.ORG.MX,no,,,VISTA REAL,83296
24,01 Dictamen IFS,no,PATRONATO CULTURAL CEUNO S DE RL DE CV,1,11-30,Educación,Escuelas de educación superior del sector privado,HERMOSILLO@CEUNO.COM.MX,no,,WWW.CEUNO.COM.MX,RAQUET CLUB,83200
24,01 Dictamen IFS,no,LOP BAL Y ASOCIADOS AC,1,11-30,Educación,Escuelas de educación primaria del sector privado,26PPR0116J@ESCSONORA.EDU.MX,no,,,TERRANOVA,83296
24,01 Dictamen IFS,no,COLEGIO BICULTURAL GENESIS SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,COLEGIOBICULTURALGENESIS@HOTMAIL.COM,no,,WWW.COLEGIOBICULTURALGENESIS.COM.MX,JESUS GARCIA,83140
24,01 Dictamen IFS,no,PEDRO EDUCACION EN TODOS LOS NIVELES Y MODALIDADES AC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,PRIMARIADIRECCION@CBMARINA.EDU.MX,no,,,SAHUARO,83178
24,01 Dictamen IFS,no,D COLORES PREESCOLAR BILINGUE SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,INFORMES@BRIGHTONBILINGUAL.EDU.MX,no,,,LAS PALMAS,83270
24,01 Dictamen IFS,no,ASESORIAS PROGRESO SC,1,11-30,Educación,Escuelas de educación media superior del sector privado,ASESORIASPROGRESO@HOTMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,FILANTROPICA Y EDUCATIVA DEL NOROESTE AC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,CONTABILIDAD@COLEGIOBPM.EDU.MX,no,,,SAN BENITO,83190
24,01 Dictamen IFS,no,COLEGIO EDUCATIVO EMANUEL AC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,COLEGIOEDUCATIVOEMANUEL@GMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,SANTOS ALCALA CADENA AC,1,11-30,Educación,Escuelas de educación media superior del sector privado,PMACOLEGIO2023@GMAIL.COM,no,,,LOS ANGELES,83106
24,01 Dictamen IFS,no,COLEGIO PEDRO MORENO ALVAREZ AC,1,11-30,Educación,Escuelas de educación secundaria general del sector privado,COLEGIOPMA@HOTMAIL.COM,no,,,LOPEZ DEL CASTILLO,83105
24,01 Dictamen IFS,no,SISTEMA EDUCATIVO DEL PITIC SC,1,11-30,Educación,Escuelas de educación primaria del sector privado,COLEGIO@CSA.EDU.MX,no,,,COUNTRY CLUB,83010
24,01 Dictamen IFS,no,ANA LEE CORREA SO SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,INFORMES.COLEGIOZANDERS@GMAIL.COM,sí,,,LAS QUINTAS,83240
24,01 Dictamen IFS,no,ELEMENTARY PRINCE AC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,LICEOPRINCIPITO@HOTMAIL.COM,no,,WWW.LICEOPRINCIPITO.MX,BALDERRAMA,83180
24,01 Dictamen IFS,no,ESCUELA MIGDELENIA GIL SAMANIEGO SEC,1,11-30,Educación,Escuelas de educación primaria del sector público,PRIMARIASMIGDELINAGIL@GMAIL.COM,no,,,BALDERRAMA,83180
24,01 Dictamen IFS,no,INSTITUTO BICULTURAL PALO ALTO LOS ENCINOS SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,ROSARIO.CASTILLO@PALOALTOSCHOOL.COM,sí,,WWW.PALOALTOSCHOOL.COM,URVI ALAMEDA LOS ENCINOS,83293
24,01 Dictamen IFS,no,AGRUPACION DE JOVENES ANDRADE AC,1,11-30,Educación,Escuelas de educación media superior del sector privado,DIRECCIONACADEMICA@COLEGIOYOLANDAANDRADE.MX,no,,,VILLA SONORA,83106
24,01 Dictamen IFS,no,ESCUELA PRIMARIA GENERAL IGNACIO L PESQUEIRA,1,11-30,Educación,Escuelas de educación primaria del sector público,ESCUELA_PESQUEIRA@HOTMAIL.COM,sí,,,OLIVARES,83180
24,01 Dictamen IFS,no,NUEVA CREACION SOLIDARIDAD NO 2,1,11-30,Educación,Escuelas de educación primaria del sector público,NUEVACREACIONSOLIDARIDAD2@GMAIL.COM,no,,,LUIS DONALDO COLOSIO,83344
24,01 Dictamen IFS,no,LPG 150803 M6A LEARNING AND PLAYING GIOCO SC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,GIOCO.HMO@GMAIL.COM,sí,,,CONSTITUCION,83150
24,01 Dictamen IFS,no,IEH INSTITUTO EDUCATIVO HERMOSILLO SC,1,11-30,Educación,Escuelas de educación superior del sector privado,IGNACIONICHOLSF@GMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,BELLEZA TOTAL HERMOSILLO SC,1,11-30,Educación,Escuelas del sector privado dedicadas a la enseñanza de oficios,IMAGENRECEP85@GMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,INSTITUTO DE ODONTOLOGIA DEL NOROESTE ION AC,1,11-30,Educación,Escuelas de educación superior del sector privado,FACTURACIONION@HOTMAIL.COM,no,,WWW.UNIVERSIDADION.COM,VALLE ESCONDIDO,83207
24,01 Dictamen IFS,no,INSTITUTO DEL SISTEMA EMPRESA INTELIGENTE ABA SC,1,11-30,Educación,Escuelas de educación superior del sector privado,ADMINISTRACION@EMPRESAINTELIGENTE.COM,no,,WWW.ISEI.EDU.MX,EL CENTENARIO,83260
24,01 Dictamen IFS,no,INSTITUTO HALIL SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,HALILOFICINA@GMAIL.COM,no,,,LAS COLINAS,83145
24,01 Dictamen IFS,no,CENTRO EDUCACION PRESCOLAR PITIC SC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,KINDERNH@HOTMAIL.COM,no,,WWW.NUEVOSHORIZONTES.EDU.MX,CENTENARIO,83260
24,01 Dictamen IFS,no,LAZARO CARDENAS TURNO MATUTINO,1,11-30,Educación,Escuelas de educación primaria del sector público,26EPR0125L@ESCSONORA.EDU.MX,no,,,CENTRO,83340
24,01 Dictamen IFS,no,IDEAS EN FORMACION HUMANA SC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,LICEOJACOMENIOS@OUTLOOK.COM,no,,,CENTENARIO,83260
24,01 Dictamen IFS,no,INSTITUTO EDUCATIVO BILINGUE LOGRA SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,INFO@INSTITUTOLOGRA.COM,no,,INSTITUTOLOGRA.COM,MONTEBELLO,83249
24,01 Dictamen IFS,no,NAMS NORTH AMERICAN MANAGEMENT SOLUTIONS SA DE CV,1,11-30,Educación,Escuelas para la capacitación de ejecutivos del sector privado,ELYSIUM.MEXICO@GMAIL.COM,sí,,WWW.ELYSIUMMEXICO.COM.MX,CENTRO,83000
24,01 Dictamen IFS,no,PALO ALTO ESCUELA AMERICANA SC,1,11-30,Educación,Escuelas del sector privado que combinan diversos niveles de educación,MARIA.DAVILA@PALOALTOSCHOOL.COM,sí,,,SAN BENITO,83190
24,01 Dictamen IFS,no,CAPACITACION EN COMPUTACION E INGLES SC,1,11-30,Educación,Escuelas de computación del sector privado,DIRSONORA@GRUPOCETEC.COM,no,,WWW.GRUPOCETEC.COM,CENTRO,83000
24,01 Dictamen IFS,no,SENDERO PRE OLAR SC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,CONTACTO@SENDEROPREESCOLAR.EDU.MX,no,,WWW.SENDEROPREESCOLAR.EDU.MX,CASA GRANDE 2,83246
24,01 Dictamen IFS,no,ARBAVEL  SC,1,11-30,Educación,Escuelas de educación preescolar del sector privado,TIERRAAZUL2001@GMAIL.COM,no,,WWW.TIERRAAZUL.COM.MX,CENTENARIO,83260
24,01 Dictamen IFS,no,UNIDAD DE EDUCACION MEDIA SUPERIOR TECNOLOGICA AGROPECUARIA Y CIENCIAS DEL MAR,1,11-30,Educación,Escuelas de educación media superior del sector público,SON.UEMSTAYCM@GMAIL.COM,sí,,,PASEO DEL SOL,83246
24,01 Dictamen IFS,no,COMPLEJO ESCOLAR RIERA SC,1,11-30,Educación,Escuelas de educación media superior del sector privado,UNEPROPPREPA@YAHOO.COM,no,,,VILLAS DEL PALMAR,83105
24,01 Dictamen IFS,no,UNIVERSIDAD DE HERMOSILLO AC,1,11-30,Educación,Escuelas de educación superior del sector privado,RECTORIA@UDEH.US,no,,WWW.UDEH.US,SAN BENITO,83190
24,01 Dictamen IFS,no,ALBERGUE SRITA LUZ VALENCIA,1,11-30,Salud,Residencias del sector privado con cuidados de enfermeras para enfermo,ALBERGUELUZVALENCIA@HOTMAIL.COM,no,,,SAN BENITO,83190
24,01 Dictamen IFS,no,SALUD MASIVA SA DE CV,1,11-30,Salud,Consultorios dentales del sector privado,HERMOSILLO@CLINICADENTALCENTAURO.COM.MX,no,,WWW.CENTAURO.COM.MX,SAN BENITO,83190
24,01 Dictamen IFS,no,CENTRO ESPECIALIZADO EN ADICCIONES SHADDAI AC,1,11-30,Salud,Residencias del sector privado para el cuidado de personas con problem,CLINICA.REHABILITACIONSHADDAI.@GMAIL.COM,no,,,JESUS GARCIA,83140
24,01 Dictamen IFS,no,CENTRO ESTATAL DE TRASPLANTES,1,11-30,Salud,Otros servicios de orientación y trabajo social prestados por el secto,CEESTRA@SONORA.GOB.MX,no,,WWW.CEESTRA.SONORA.GOB.MX,PRADOS DEL CENTENARIO,83260
24,01 Dictamen IFS,no,CENTRO OFTALMOLOGICO DE SONORA SA DE CV,1,11-30,Salud,Consultorios de medicina especializada del sector privado,OFTALMOLOGICODESONORA@GMAIL.COM,no,,CENTROOFTALMOLOGICODESONORA.COM,MODELO,83190
24,01 Dictamen IFS,no,CLINICA CTEA AC,1,11-30,Salud,Centros del sector privado de atención médica externa para enfermos me,CLINICA.CTEA@GMAIL.COM,sí,,,SAN BENITO,83190
24,01 Dictamen IFS,no,SERVICIOS MEDICOS DEL DESIERTO S DE RL DE CV,1,11-30,Salud,Consultorios de medicina especializada del sector privado,NEUROCIENCIASMEXICOCUBA@GMAIL.COM,no,,,PITIC,83150
24,01 Dictamen IFS,no,CASA HOGAR LA PROVIDENCIA AC,1,11-30,Salud,Orfanatos y otras residencias de asistencia social del sector privado,PHPROVIDENCIA@HOTMAIL.COM,no,,,5 DE MAYO,83010
24,01 Dictamen IFS,no,HOGARES SOR MARIA DE JESUS SACRAMENTADO,1,11-30,Salud,Asilos y otras residencias del sector privado para el cuidado de ancia,CHMADREAMABLE@HOTMAIL.COM,no,,HOGARES1996.COM.MX,LOS JARDINES,83113
24,01 Dictamen IFS,no,IMAGENOLOGIA DIAGNOSTICA ESPEIALIZADA DE SONORA SA DE CV,1,11-30,Salud,Laboratorios médicos y de diagnóstico del sector privado,IMADESSC@GMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,INSTITUTO KINO AC,1,11-30,Salud,Orfanatos y otras residencias de asistencia social del sector privado,INSTITUTOKINO2016@GMAIL.COM,no,,,CASA BLANCA,83079
24,01 Dictamen IFS,no,JUEGOS Y SONRISAS GUARDERIA AC,1,11-30,Salud,Guarderías del sector privado,JUEGOS_SONRISAS@HOTMAIL.COM,sí,,,5 DE MAYO,83010
24,01 Dictamen IFS,no,FUNDACION PARA LA ATENCION E INCLUCION DEL ADULTO MAYOR AC,1,11-30,Salud,Asilos y otras residencias del sector privado para el cuidado de ancia,LAESTANCIAHERMOSIILLO@GMAIL.COM,no,,,MODELO,83190
24,01 Dictamen IFS,no,GRUPO DIAGNOSTICO MEDICO PROA SA DE CV,1,11-30,Salud,Laboratorios médicos y de diagnóstico del sector privado,INFORMES.WEB@CHOPO.COM.MX,sí,,WWW.CHOPO.COM.MX,CENTENARIO,83260
24,01 Dictamen IFS,no,GRUPO BIOQUIMICO SAN JOSE SC,1,11-30,Salud,Laboratorios médicos y de diagnóstico del sector privado,LABORATORIOBSANJOSE@GMAIL.COM,no,,LABORATORIOSANJOSE.COM,VILLA SATELITE,83200
24,01 Dictamen IFS,no,LW ORTODIAGNOSTICO SA DE CV,1,11-30,Salud,Laboratorios médicos y de diagnóstico del sector privado,ORTODIAGNOSTICO_DIGITAL@HOTMAIL.COM,sí,,WWW.ORTODIAGNOSTICO3D.COM,CENTRO,83000
24,01 Dictamen IFS,no,SALUD INDUSTRIAL Y EMPRESARIAL MEXICANA SA DE CV,1,11-30,Salud,Hospitales generales del sector privado,DR.NAVARRO@SIEM.CARE,sí,,WWW.SIEMCARE,TERRANOVA,83296
24,01 Dictamen IFS,no,SERVICIOS MEDICOS CAPILLARIS SC,1,11-30,Salud,Consultorios de medicina especializada del sector privado,SERVICIOSMEDICOSCAPILLARIS@GMAIL.COM,no,,WWW.SERVICIOSMEDICOSCAPILLARIS.COM,PITIC,83150
24,01 Dictamen IFS,no,SOI SERVICIOS INTEGRALES DE SALUD OCUPACIONAL SC,1,11-30,Salud,Clínicas de consultorios médicos del sector privado,SOIQUINTAROO@SOI.COM.MX,no,,WWW.SOI.MX,OLIVARES,83180
24,01 Dictamen IFS,no,CLUB DE DEPORTISTAS BAHIA KINO AC,1,11-30,Esparcimiento,Clubes deportivos del sector privado,CLUBDEPORTIVO@GMAIL.COM,no,,WWW.KINOBAYCLUBDEPORTIVO.COM,BAHIA DE KINO CENTRO,83343
24,01 Dictamen IFS,no,RAQUET FITNESS CLUB SA DE CV,1,11-30,Esparcimiento,Centros de acondicionamiento físico del sector privado,WANDAFITMAX@GMAIL.COM,no,,,SIENA RESIDENCIAL,83210
24,01 Dictamen IFS,no,MEXICO FUNCIONAL FITNESS FEDERACION MF3 AC,1,11-30,Esparcimiento,Centros de acondicionamiento físico del sector privado,HOLA@MEXICOMF3.COM,no,,WWW.MEXICOMF3.COM,LOMAS PITIC,83010
24,01 Dictamen IFS,no,CONVENIO CON EL ESTADO Y FEDERAL,1,11-30,Esparcimiento,Museos del sector público,MUSEO.SON@INAH.GOB.MX,sí,,WWW.INAH.GOB.MX,MATANZA,83080
24,01 Dictamen IFS,no,RECREFAM SA DE CV,1,11-30,Esparcimiento,Casas de juegos electrónicos,JLEDESMA@GRUPODINIZ.COM.MX,no,,WWW.RECORCHOLIS.COM.MX,PROYECTO RIO SONORA,83280
24,01 Dictamen IFS,no,IC PROACTIVA SA DE CV,1,11-30,Esparcimiento,Centros de acondicionamiento físico del sector privado,GYMSONORAFITTNESS@GMAIL.COM,no,,WWW.SONORAFITNESS.COM.MX,PROYECTO RIO SONORA,83270
24,01 Dictamen IFS,no,FUTURA INTERNACIONAL MV S DE RL DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,ALMADA.HMO21@GMAIL.COM,no,,,CENTENARIO,83260
24,01 Dictamen IFS,no,BODEGA OCHO DE LA BAJA SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de pescados y mariscos,BODEGAOCHOHMO@GMAIL.COM,no,,,BACHOCO,83148
24,01 Dictamen IFS,no,HM FOODS PACIFICO,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,GERENCIAHMO@HEMARESTAURANTES.MX,no,,BUFFALOWILDWINGS.COM,PROYECTO RIO SONORA XXI,83270
24,01 Dictamen IFS,no,BUHOS MOTEL SA DE CV,1,11-30,Hospedaje y alimentos,Moteles,MOTELBUHOS@HOTMAIL.COM,no,,,COLEGIO MILITAR AEROPUERTO,83220
24,01 Dictamen IFS,no,ALIMENTOS Y CERVEZAS DEL MORELOS SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,BUQUIBICHIMORELOS@GMAIL.COM,no,,,LORETO,83146
24,01 Dictamen IFS,no,ALIMENTOS Y BEBIDAS HERMOSILLO SA DE CV,1,11-30,Hospedaje y alimentos,"Bares, cantinas y similares",IRIGOYEN921127@GMAIL.COM,no,,,BUGAMBILIA,83140
24,01 Dictamen IFS,no,AJ2018 S DE RL DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,CHILTEPINOSMISIONES@HOTMAIL.COM,no,,,MISION SAN JERONIMO,83125
24,01 Dictamen IFS,no,OPERADORA MADERO 421 S DE RL DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,CHILTEHMO@GMAIL.COM,no,,WWW.CHILTEPINOSWING.MX,LAS LOMAS,83293
24,01 Dictamen IFS,no,RSJS 2007 SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,CHILTEPINOSCENTRO@GMAIL.COM,no,,WWW.CHILTEPINOSWINGS.COM,CENTRO,83000
24,01 Dictamen IFS,no,EL SABOR ORIENTAL SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,SERGIOIRIBE@MODITELAS.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,INTEGRADORA COMERCIAL MAZCOT SA DE CV,1,11-30,Hospedaje y alimentos,Servicios de comedor para empresas e instituciones,SIACCOMEDORES@HOTMAIL.COM,no,,,LOS ARCOS,83250
24,01 Dictamen IFS,no,COMICX HERMOSILLO SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,ADMIN.GALERIAS@COMICX.COM.MX,sí,,COMICX.COM.MX,PROYECTO RIO SONORA XXI,83270
24,01 Dictamen IFS,no,KINO SONORA CORP SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,ITALIAENHERMOSILLO@GMAIL.COM.MX,no,,,PITIC,83150
24,01 Dictamen IFS,no,COMERCIALIZADORA NAKABE SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes de autoservicio,EATSALADBLVD@HOTMAIL.COM,no,,WWW.EATSALDAD.COM.MX,SAN BENITO,83190
24,01 Dictamen IFS,no,RESTAURANTE BOTETOS SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,EATSALADLOMAS03@GMAIL.COM,no,,WWW.EATSALAD.MX,LAS LOMAS,83293
24,01 Dictamen IFS,no,EXPERIENCIAS ECONATURA SA DE CV,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,HOTELECONATURA@GMAIL.COM,no,,WWW.HOTELECONATURA.COM.MX,SANTA MARTHA,83304
24,01 Dictamen IFS,no,EL CAZADOR ASADERO SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de tacos y tortas,FACTURACIONELCAZADORASADOR@GMAIL.COM,no,,WWW.ASADEROELCAZADOR.COM.MX,HACIENDA DEL SOL,83175
24,01 Dictamen IFS,no,OPERADORA DE HOTELES TASE SA,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,BUGAMBILIA@HOTELBUGAMBILIA.COM.MX,no,,WWW.HOTELBUGAMBILIA.COM.MX,PITIC,83150
24,01 Dictamen IFS,no,IMPULSORA PLAZA HERMOSILLO SA,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,CEHMO.GERENCIA@CITYEXPRESS.COM.MX,sí,,WWW.CITYEXPRESS.COM.MX,VADO DEL RIO,83078
24,01 Dictamen IFS,no,ARRENDADORA HOTEL LA FINCA S DE RL DE CV,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,HOTEL_LAFINCA@OUTLOOK.ES,sí,,,CENTRO,83000
24,01 Dictamen IFS,no,HOTELES Y SERVICIOS TURISTICOS DEL NOROESTE SA,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,POSADADELMARKINO@HOTMAIL.COM,no,,,KINO NUEVO,83340
24,01 Dictamen IFS,no,PROMOTORA HOTELERA DEL NAYAR SA DE CV,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,RODOLFO_ARAGON@LIVE.COM,sí,,HOTELSALVADOR.COM.MX,COUNTRY CLUB,83010
24,01 Dictamen IFS,no,LM HOTELES SA DE CV,1,11-30,Hospedaje y alimentos,Hoteles sin otros servicios integrados,CONTABILIDAD@HOTELSANALBERTO.COM,no,,,CENTENARIO,83260
24,01 Dictamen IFS,no,NWMRS 7 S DE RL DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,IHOP5058@NWMRS.COM,no,,WWW.IHOPMEXICO.COM,VILLA SATELITE,83200
24,01 Dictamen IFS,no,GUICIS SA DE CV,1,11-30,Hospedaje y alimentos,"Bares, cantinas y similares",LABARCAZAOYSTERBAR@GMAIL.COM,no,,,CONSTITUCION,83150
24,01 Dictamen IFS,no,BIBLIOTECAS DIVERTIDAS SA DE CV,1,11-30,Hospedaje y alimentos,"Bares, cantinas y similares",BIBLIOTECASDIVERTIDAS@HOTMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,PROMOTORA RESTAURANTERA DE LA CINCO SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,LAESQUINADELACINCO.GALICIA@GMAIL.COM,sí,,,COMPOSTELA,83224
24,01 Dictamen IFS,no,LA POLLOTERIA SA,1,11-30,Hospedaje y alimentos,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot ",AGVA.FACTURAS@GMAIL.COM,sí,,WWW.LAPOLLOTERIA.COM,VILLA SATELITE,83200
24,01 Dictamen IFS,no,RESTAURANTES Y CENTROS NOCTURNOS FENIX SA DE CV,1,11-30,Hospedaje y alimentos,"Bares, cantinas y similares",RECEPCION@CORPORATIVOFENIX.MX,no,,,CENTENARIO,83260
24,01 Dictamen IFS,no,OPERADORA GASTRONOMICA LIBRA SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,FACTURASRESTAURANTLOSMAGOS@HOTMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,MANZO PRIME STEAK HOUSE SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,MANZOPRIME.20@GMAIL.COM,no,,,LORETO,83010
24,01 Dictamen IFS,no,COMERCIOS MW DEL NORTE SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de pescados y mariscos,COMERCIOSMWDELNORTE@GMAIL.COM,no,,,CONSTITUCION,83150
24,01 Dictamen IFS,no,OPERADORA DE MERCADO SAN CARLOS SA DE CV,1,11-30,Hospedaje y alimentos,"Bares, cantinas y similares",MERCADOSCFACTURACION@GMAIL.COM,no,,WWW.MERCADOSANCARLOS.COM,SAN CARLOS NUEVO GUAYMAS,85506
24,01 Dictamen IFS,no,MOTEL AVION SA DE CV,1,11-30,Hospedaje y alimentos,Moteles,MOTELAVION83@HOTMAIL.COM,no,,,LA VICTORIA,83304
24,01 Dictamen IFS,no,MOTEL MARQUIS SA DE CV,1,11-30,Hospedaje y alimentos,Moteles,MOTELMARQUIS@HOTMAIL.COM,no,,,EL LLANITO,83220
24,01 Dictamen IFS,no,PORILISSING SA DE CV,1,11-30,Hospedaje y alimentos,Moteles,GORGE.GARCIA@PORPOVER.MX,sí,,,LA VICTORIA,83304
24,01 Dictamen IFS,no,MUSIC ZONE MBJ,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,MUSICZONEHERMOSILLO@HOTMAIL.COM,no,,WWW.MUSICZONE.MX,PROYECTO RIO SONORA,83270
24,01 Dictamen IFS,no,PATRONATO DE LA COSTA DE HERMOSILLO,1,11-30,Hospedaje y alimentos,Servicios de comedor para empresas e instituciones,COSTAHERMOSILLO@GMAIL.COM,no,,,PIMENTEL,83188
24,01 Dictamen IFS,no,ALIMENTOS Y CERVEZAS FINAS DEL NOROESTE SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,BUQUINAVARRETE@GMAIL.COM,no,,WWW.BUQUIBICHI.COM,CAPISTRANO RESIDENCIAL,83249
24,01 Dictamen IFS,no,EAT SALAD SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,EATSALADCANTABRIA2022@GMAIL.COM,no,,WWW.EATGREEN.COM.MX,LA RIOJA RESIDENCIAL,83224
24,01 Dictamen IFS,no,MARISCOS LOS ARCOS SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de pescados y mariscos,SARA@MARISCOSLOSARCOS.COM.MX,no,,,LAS PALMAS,83270
24,01 Dictamen IFS,no,OCTAVO RESTAURANTE SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes de autoservicio,OCTAVOCHILTEPINOS@OUTLOOK.COM,no,,WWW.CHILTEPINOS.COM.MX,QUINTA EMILIA,83224
24,01 Dictamen IFS,no,RESTAURANTES PISTONES SA DE CV,1,11-30,Hospedaje y alimentos,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot ",CONTABILIDAPISTONES@GMAIL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,BERNARDO JOSE BIERI HUFT SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,SWISSHAUS88@GMAIL.COM,no,,SWISSHAUS.COM.MX,CENTENARIO,83000
24,01 Dictamen IFS,no,SONORA GRILL GROUP SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,CARLOSMURRIETA@SONORAGRILLPRIME.COM,no,,SONORAGRILL.COM.MX,LOMAS PITIC,83010
24,01 Dictamen IFS,no,SERVICIOS GASTRONOMICOS COCOSPERA SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,SONORASTEAK1@HOTMAIL.COM,no,,WWW.SONORASTEAKHOUSE.COM,PITIC,83150
24,01 Dictamen IFS,no,SAZON ITALIANO SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,ITALIAENHERMOSILLO@GMAIL.COM,no,,,CONSTITUCION,83150
24,01 Dictamen IFS,no,SAZON ITLIANO SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,ITALIAENHERMOSILLO@GMAIL.COM,no,,,CONQUISTADOR,83224
24,01 Dictamen IFS,no,ASOCIACION DE APOYO MUTUO PARA LOS TRABAJADORES DE LA EDUCACION DEL ESTADO S DE RL DE CV,1,11-30,Hospedaje y alimentos,Hoteles con otros servicios integrados,UNIDADSOCIALHMO@HOTMAIL.COM,no,,,PERIODISTA,83150
24,01 Dictamen IFS,no,URBANIZADORA DE LA PRESA SA DE CV,1,11-30,Hospedaje y alimentos,Servicios de comedor para empresas e instituciones,URBANIZADORAPRESA@GMAIL.COM,no,,,CENTENARIO,83260
24,01 Dictamen IFS,no,KALIBRE FOOD SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes de autoservicio,CAROLINA.MUNOZ@WINGSONORA.COM,sí,,WWW.WINGSTPO.COM.MX,BUGAMBILIA,83140
24,01 Dictamen IFS,no,FLY BY WINGS SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes de autoservicio,KDELGADO@CMR.MX,no,,,LA MANGA,83220
24,01 Dictamen IFS,no,GRUPO FEMAFE SA DE CV,1,11-30,Hospedaje y alimentos,Restaurantes con servicio de preparación de alimentos a la carta o de ,INFO@ZAGROS.MX,no,,WWW.ZAGROS.MX,COUNTRY CLUB,83810
